NewHash(v1.38),BaseHash
14892474891E09EB,4D65AA7135DD3C30
4757F00BC6323CFE,AF6FA77785DC1A82
E902EF951DCE178F,C053645D99AC7C4E
6E0EB3EB47C8D7AA,A538221C7FC0DE1C
8026FF78F208978A,87A6D1DC20BA0737
975D66A0BC17064C,82585BE8D19B07F6
77DFCCF5948B8C71,95FFEDE0BB66029E
06A320535F5F0248,879E0FC1ED4201FB
444CB7D7DBE6973D,D73EFAD88BCA203C
8A4986851C4EF6E7,F848D3A62815E44F
3732B103E2EEB0F9,F9842BF7E4D7204C
0A60017F841A54F2,396692348E07BEED
E615BB7A7752C76A,1918725DF54CC57C
5F43D83FD6738741,AB123D3BD3F76D93
416B62AC8B9E5BBD,AE4A3CF03353E940
5CDAED54B34B0ED0,5B02834E66E85E13
EA1E2D93F6F75ED9,B6E25AF70587D361
CA4CEA6AE0000A7E,116DFE5AFF3A45E3
0B3E35AC043707D9,7AA174D955FD1B35
451D05012CCEC234,B2EC584744D195A7
438822C279B73B93,2084621CF6AD55B7
B1381B97F70C7B30,366F2EE77E6D2120
A1183BCFEE0F93D1,404F198499B17FEB
6E4361FF3E8CD7CA,493C7A4C8597F9AA
7718D2E2060837D2,D4D000BA86558503
E3A7742E0B7A2F8B,1078CCF56E8B37D6
3430676B11CDF21D,AFEF2DFC588B36E2
DA024BDBD600F44A,5620E03C014DE077
A68D3D229F4F3B06,B02F31FBBC19DFEF
498218259FB7C72D,8F1B7208917EB0C6
41B9FB92EDED32A6,7A79F2D065AB798F
51DB102F4A3BA5E0,F9D0F398850191D4
A4A9A4C40E615885,FDE82B356E763855
50634E348C8D44EF,4083482D43DC9D81
889329C80FE5963C,76BC2EF8CC1D59ED
36F32DE87082343E,3073345E4C694DD6
95BAF97C82464629,72D6504D7D2FB611
1C57C94A6446492A,63B7A52E383DA56B
B20834A7DD3D8896,3C3BDBE1994D11FF
911024442F4898F0,485360997059853A
43C677F1E1158005,DCDB00C8F8E60948
3BD770D281982DB5,70AA697C9D69D60B
6DEE944E1EE90CFB,44469A8E828B76FB
D48FE545CD46F857,FDC0A3F3BB6292F2
3158C77A7E888AB4,FE4F9416E3A24776
613ED644950626AE,D1C08F118D9E0117
6DD05E9D83EFA4C9,0678C35B80A8CBFB
FB80AB299D2EE1BD,8DA609693773E857
6493CF69859B116A,1464E55BFE0DCEF0
425A920FDB9A0DDA,CFA3A680CE5E08A0
D4B8E3D1917BC86B,8523CD4FAA5208C9
63ECF581BC70E363,ED7395E0967076CB
4159C2762B5791D6,B3C4254EDD0C10A0
DC6F8601FAF2E893,538570A438881689
734E1714D077DA9A,12C799CAEDA6AE3F
96EE0EBA0163DF80,76C905CE995A9E84
DF6CA0330F2E737B,2B2F5E069710703D
0BC3144DEB678666,0DDDA8FEC627EEC4
08F96CA6C551AD51,5854DF8212C41C85
5EAAD83F8CFB4575,60BEF0DC9370900E
1BB299305C3E8C13,B27110AE4E7AF1F1
8A800DACCC0DA55D,151AACB45F2D8C16
CA465D9CC0D231BA,A71839643FBF43F8
2B7E9A4EAAA93C89,B2EBF1DBE6A107A1
5BC9495F0B3B6FA6,D58F21CD47ED1D6B
DC518000E39DAE1F,97069930B6961A6D
7D395EA61622E116,5ACE694C63234EB4
1FF6BF9A63E5757F,01E24137A29CD670
68103E2247887242,EC463E6F546DB91D
B5A4DB34FE89B88A,D8EA8B9488DA3292
4EEBC3694E49C572,AB169BCF05A054BA
B9351A07A0D458B1,5615CEB61FD013D3
C74C33FCA52856D5,0EF48368674E888A
CCE26000E9A6FAD7,278C3C833C547EF2
9BAE5AD2508DF078,71897B7BA7AE4A1C
D6429A016084F1A5,229E8F08D62A7D93
8A35C742130C6080,BC0998777E9C4C17
2272B0A1343129F4,133C52AF0E7B5C0F
0C1F7D49C39D2289,C26D4C816CAB64BE
0AFCE529F69B21FF,69D3ED93E8C0766C
A72835064DD63E4C,558A4A5E67A4DF55
68F01422BE1D838F,E1CA0AA679F28E96
55384438FC55AD8E,C99D0AFE94E7337A
F1A1803D3476F215,FC34A78A396151CA
38BAAA5DD4C9D19F,1EFABBC6D189C872
C55A0B40FFB1ED23,F661609B6220442D
1DE0F5F50D723CAA,61E5A12A54AF7ABF
4CD49B76338C7DEE,3F029A6A9441FC06
407F8D034F70F0C2,B219419D69E14AF5
57A995FD75D37F56,23079539E0E789AB
2F0661C155AEEEAA,631862A7849C6139
F8B0F5A43E928C76,C9B12AFD07AC8CDC
AA059C615DE9DD03,8B27CC6455F82A38
B93B2867F7B479D1,BFCC0DE8DF47CFD0
F086AD9354FAC3A3,DE122780C559C996
F98E4B3E56AFC7B1,2EBE157228C5F499
D2049635DEB9C375,8492951AA4C5E1BC
75816577FEA6DAD5,851159CB723550FF
1DD2139A9A20DCE8,7DF95A3626CFA8D1
90A78ECAA4E78453,6B437484F42FED9F
731EC8A916BD11A1,9F210DE9AC528164
D3A9971CADAC7252,7B9FDA1976BF0B5D
23BA6B0C2AD7B0D3,6D9E438DE95AA29F
AC26716048436851,B4077F8FE299B96B
3D3D8B3BE5A83D35,A6868D955AE43D53
FD1695C5D3B05439,084862F5BBD6FFAF
C91C6C55199308CA,C9248337A8F81981
6B7256074AE34680,B7305925879F7231
A51C4B86B71652AE,A6E95AA707AE98A6
06F761EA47C1D3ED,0AFE9DE0395011BC
C0416B061F2B7E5E,14ACDCA89CB02326
64E5C4CC82847B73,003AF354E818AEB0
A699957E60D80214,98C53BC0651696B0
FF266D1D0EB1195D,01965518E9188F97
DD6BCF9E94425DF9,94DD3780B7D84CA9
DBAA5EC848BA2D46,DDD52AA27400EF1A
B1BB03742917A5D6,59E6090EF8D1C735
2B6D467DAB714E8D,88B586663F001D13
7FA5D82B8F58EC06,FE79B342C22A0052
5B0316762AFD4A64,FD59FF1730640DCC
346EF3ECAAAB149E,129E13FEC2E01C2D
C8B5C4A79CC18B94,46A7736C33BD33FA
FF6BE494C7987F34,5895B37ABB115488
76B3F29D3F967692,0C0EE4235CEF6BEB
159B7318403A1CD8,551EB0FE7AB0B6CE
E41CA53051197A27,DAA1E5A2BEE06B50
D7021272EB0A451E,612F4DE6E22C7FF7
478DCBD2A98B705A,7EB72F98FF7F5344
E01903C47C7AC89E,06FB234BBA422A9F
AB6781A5F3101470,2CE298A5104477CC
E2B187C0939B3D32,4FA4693156BA81C8
1268615ACE24D504,F5D4712FFC9D01D4
AFAF86043E5874E9,890F0EFD8389B8CD
01F6594B923B9251,C80067C6E96DC6B4
C34BC448DA29F5E9,6FFB5A1D068F7385
F83D0FEBE75E62C9,55FFFAA4A7EF5C9F
35A3CD97B2C0A6D2,A6B38ABB8F4380A0
8410C5E0CD847B9D,A02CE3E77460F58F
17330EBF2F2124A8,369E9EC08F57DF02
6F4F599753F8200A,C320F09F3EEF6FA7
11B499C1E0FF8559,52EA4804CD21EFE2
376C6375BA60293A,18053F2777264B9A
BC0753C9CA14B506,3F0C68D0F5C4214E
8A8694B48715B000,19200ACEA459C460
D7D22F5592AED8BA,B5928F039A5E46DC
C142BE3BB9CE125F,911740B9C4E02699
7813E8B8C4AE4799,BA4A3CA0044D7B57
4B5B620C9B59ED34,3BF41B46B52FC189
5FBCA48327B914DF,54A7FFD3BDA60D37
645D663DC4B987AF,74698A07E06F2F97
C8E9B6B71B8E660D,47B4D1801B82A793
38B7C51AB1EDC7D8,68238EC4457CF24F
AA6A6098851C396F,995F3726546AE292
9A665550F8DA349B,8DBA1FEC6E8235EE
F06A6F41CB445443,9EC494C67ED8E15F
9769F811D1785B03,B126455193B0249B
8753997EB5F6EE3F,C4BFC80D1A8C7DF2
0F4CC924CF8C7B21,FB7D2BF8B40462B0
B118AF58B5F332A1,FAA3D6C1680108A5
B8B52E498014F5B0,CB5052E71B900099
6D03BFBD643B2A02,A290AC8692B13D89
E7D267EC6CA966C3,01BC261FABFB54C1
50276EF8172F5F12,8B7AB56D7C36EF28
3442775428FD2DAA,3336178C3CB28939
A4EFEF9440A5B0EF,1F92B924178A26A9
3441CAD2F2231923,92408A8996EC1C80
4C815EB175086F84,57266BDC016595EC
206BC5DC9D1AC70A,C9C455A5B1CDEF99
41062318F23ED854,E3EC59535D9B909A
9BDDC73CC6A115D4,50B2343E4A31E66D
66979ACF5102FD2F,8E59B9B3A40E5179
ED8286F71A819BAA,27A717D22B41275A
BCBFCD9D1DAC19E2,003042FDDCA46622
A17BAD153B51547E,3CF323E45610EDF5
6D8EAC07506291FB,953D651268784E4E
685D5561680D088B,664A9C693A971BFB
56EB5E94318D3FB6,AFE591D41A07B2FC
6E08BF5B3722BAC9,A69AF6D166A61AC8
1BBAC99C0BC53656,FCCDF4525B0FD2D6
756AE6E962168A04,9F54648E5BED7D62
C946FE14BE0EB5E2,371AEC43AB6A2A94
37F4AD56ECBC0CD6,F15BB9154218AE8D
3B3D11CD9FFCDFC9,70F3087E1D69E208
1FC289A0C3FF470F,925E5D5383C34D2A
616093EC6B139DD9,BD561C8FC7DDF9E1
6F697A66CE78674E,5F128F6719C40572
9E6542F0CE8E70A3,3BD7A59B7421B60A
4E52E752C76E7E7A,8907F12AEE458EDE
E7A0D23DC414507B,324E9C77BDF774EA
12DED8CA53D47EA5,0484D99771630DC2
A74802FB8D0B7814,E7B9CAAF8DF31886
03300B57FCAC6DDB,BE8646618B3F1D3A
11B56FBBF7224868,3E30A427442AEB24
23C3EB807312F01A,5D5B527FBF1A950C
B746D20B17F2A229,1A6E6A5562EECACE
63B406D7884BFA95,2F4AC5FEB05AEB81
4D02279C83BE69FE,A082EAA17C26C492
597F8DBA9B206FC7,81F32B9A798D5EF7
C7397A83F7A2A462,FAF3663F722E0CA8
0E4F77F7B9D74D84,85B27F99EFCDE96A
14D8518E9760F08F,6B59D1A09BAE26DF
67AA4D73F0CFA86B,32603258E090BD7E
B309EBEA797E001F,751124B4ECCB0160
FF4803BC019852D9,6801716FD8B2AB58
5B8ED3DB018927B1,30C35F7F42E16D7F
DB34E8D56FC13B08,61B8401CFD1B9F42
1EAE6DD17B7A5EFA,F96708E0100C7378
551DF99658DB6EE8,AF70AE55A89271D7
FC481C641EBBD27D,1225E24ED5B83AA1
C6941B4A3A8FBBB9,06ED0D3AF6A366B2
4DC9A62F844D9337,87DFDE65B6B249CD
39A5FB7EAF150840,EFCBADCBD14F960F
0378C08504160D0D,C5F21E948A5D2284
A90E7227A9303FA9,8381607823482FFB
53E0DF1A2A3CF0CA,F544C3F7E668A8C9
62454A641B41F3C5,15A3DE8D4CCE149C
8DCA505A5C196F05,EFC0248830DA402C
F0F77ADB9F67E79D,1B2D40862EF63C5F
AFC976FD0580C7B3,EE1AEF687FEEE5A0
F8B49F5BA7F850E7,1B15A15D70CA5CA8
D68A5FF8A3A89874,B27207FBF41B1AE6
AEF12960FA943792,10768D2535A136FD
7C0043FDFF6436BC,CB6610732EA7B3C7
68F8BE6AF5CDF8A6,D061D76A4EADBFB4
5CCE68DBD5FE93EC,E02F00A88DEA7AF8
0596843B34B95CE5,18B27423F12E8F5F
3ED2B83AB2E82799,BCAA1E28389F3218
E851471AEFC3374F,03627CC8826504CD
ECDC202B25E5CF48,212519847CEA2BBE
44F1012B69313374,7E4F77FE197589E3
DCC07526B8EC45AF,1E05A25F13C496A6
C30BDAEE47256C13,1CD5D6E16F5BD950
B885852C39CC265D,081DE0747AC1B2AA
0ABF535877897560,3D55DF95FF454E8C
658500AE6D723A7E,A5286D6BD8C685EF
1F351CF1C6475734,312B173020DFD707
2801D0012266DF07,58222F98EDED588B
CD6524439909C979,0DADCCBB066E7AFB
D3A6A0EF48823A8C,8BE006E7CB1FC3F6
D0BC1C6FB18EE154,EA4481256DA774DF
2D4259F1FEB81DA9,84869B5AD568009D
91EF34584710BE99,E7C19BED624A12EA
9DA58CDBF6BDBC08,DC2CFB61094E641C
A5EAFE473E45C442,A4D53EACE37E1631
73B1189623049839,E1D6DBEF26CC7DC1
2D3B147AFAD49DE0,12590DA75EB3CBA6
CD0A8A9338681CF2,7064535E895AD161
B3CD51E3DB86F176,4A56DE84F7072783
CBDB9B923CACC92D,EF9B9F0B4833C89D
A1DD82F3CCF9A01E,024656337542D517
0D5F65A8F4EBDAB5,0328F776CF87196B
4AD280EB48B2D8E6,0D3F9974660E17FA
7E07C78925D5FD96,BA7D57857CC0E9C3
55ECF4D13D9903B0,60FB75D734CAB145
003E92BA477F9D7F,53B2586DB8F999A7
394BDE2A7BBA031E,A882925F5FC924CB
3E38E28A1D80DDF6,F52D9FCF2CE249B4
6A3975DEA89F9A17,886E0AAC0593D3C6
EF2C71A32CAD5FBD,33A9A57AC681FFE3
ED5EDE9E676643C9,EAA3D549E6D6990D
0205F5365292D2EB,C9B92219B8901A09
38D28DA81E4E9BF9,A37661A97993ECAD
AFF4710E2A0A6C12,DE03EF0216BA7186
52DFF8A10508090A,89CC441BBB263BE6
737E398138550FFF,F01530C0F19E8282
F78F94D60248C737,6E66A0ECA9637C46
D2A207EEBDF9889B,518361F4513E9D45
B5CC40FBCB586380,0DB260AA7E5F3D1F
1DD45F9ECFDB1BC9,DE70FC61C90EDC40
3C06B8786DD94CD1,4CAB5D76DA27816C
413C6C763A4AFFAD,C071E51E68F45BDD
B385523325077210,2ABA9D185AB7BCEF
D1942374085C8469,0702D7210420E04E
BFEFE3321A3F5015,34BDBA070ABD3605
11D1E53A726891FE,869BEFAB207A06B2
375E7FC44F21C8AB,D48FE064DFC88949
8881C98A31117998,5DD93AB0945508AA
D0917A423314BBA8,34CA26F4ED7992F0
EE4EBDD2593BA844,DB6F136202032BCD
68B562E124CC0AEF,3946638DA7736425
8DC9675797123522,7701EEFE7F351B28
065D2AACAD8CF7A4,DC1E5B0740D8950C
59C3757B3B7408E8,373CAD73CFC80EE8
87DDEB611B329A9C,3D63BD58D4AD95A4
31E90B8873A4CD3B,C1E313A540F8EA0E
EFF296097FF1E509,D0C8CC76E86F6B1B
B4771B9AAF4E68E4,D18E1315169D2D48
7EC3C679D0E7E46B,790D5A7482DF438C
2F41A3BAE005E5FA,1B56B116998738B0
24C024BA8379A70A,3CB3EBCFEDAE9509
8BC515BAE4AAF8FF,151F8A4B84E3E613
43FA7CBE20DAB219,45D4AF8EE586A005
A78DE25577300BA1,6FCD5BA125F215C6
9D75795B9DC6EBBF,86256494797305DE
1086127B3A63505E,DB6B96C1574C049D
FF5992E1C9E65D05,9491F1AD2C105446
FEBFBFDFB66039DE,BA504270EBAF176A
19E50EB6E33E1D28,7500BF0C4F5A9857
1636D7FC127B10D2,1BBDAF7867AEE1E3
BCFDE9EDE4CF27DC,DFDC9F55636E70E5
F47E567B3630DD12,3652265BE50D03F0
237440E46D918649,E605B45E9D524E2D
988DB6FE9B3AC000,DFC3B34E5322A694
4E74E62E0A97E901,8F88952006DE23FF
BF4DC1784BE94DFA,1E6ED0965899A872
BF4F34A85CA2970C,06EA00EFD2FAE447
DFC8CBC606FDB0FC,7A191EFAA83616A8
162F9D995753DC19,356DA9D0F27813D5
5068F488DDB54DD8,884A80337B41B3BC
32EBD154CB6B8B99,C09538ED00E16CDF
6F0F77FBA9A8F2E6,AA7DFD3342F5365A
A01BC64DD4BFBBAC,512AFDBE56A300EF
0C698D8F099174C7,09F6AE041F3F427B
B251E0B33E58B424,D75F380668C5172A
9641588DAB93B4B5,71BEA1F53F487FA5
9FCB3CBFB3EAD69A,E8F28CAE1A1438AB
B7B873520C84C118,D9FCC3607602D184
9078C0C5EF8C19E9,C2B92342CA52F7EA
F06A16CA55D138D8,511C3735BE352A9E
D7B6C73CAD419BCF,7759A6B72D53AB8B
EFD97FF47B745B8D,914282B9D3994C97
E4C3B169876D33D7,C036337DEC373C36
928DBFB892638EF3,19415DE3E26A45FE
8F390AC4155099BA,CA5AA44C07CFA59A
2F074C904D85129E,A1C3DC0485BCD60B
D10F442036302D50,C912F94B84806A24
5896F2BD5683A4E1,D008056213B0A5B3
F9C1681347C8BD15,93323F20DA525630
25D990F8E0E3F13C,953E1757DB396DAA
B2092A1EAA7FD45F,5E32EA3E4EEE0AEE
BEC0816FF5ACBCDA,8C30521E66F119C1
705A844002B39DC0,AE96FC485F60B441
80054D7FCC70EEC6,1E9112F421112A60
BA8D65C1C65702E5,9C261A5F13927170
823EC8E82BA45986,FDD7C7A51B609A5B
99A05839C46CE316,290F73D78EA7ACBF
F051D9BFB6BA39C0,55CC7E45BCB19963
EB81A3DADD503187,472D59FA6D5D852E
1A6CBB06E2D0D79D,097DCA9DA223A91B
A6FCECCF4721D679,998F68DD26BCB3D0
890E2C5ABED7236D,46F93E0185146CE8
B5B7742424BD4445,D394411AD4D4D885
A46B73FAA3460AE1,05A87766807B8A5C
637822DC2AFEEBF8,5E7635B9465CC034
F78B803082D4386F,318CB1ED360A4FF5
78E8E3A640178255,1E52FBE830B2DFCD
977CA98939E82E4B,23AC95D6423AF731
8CDDF1E452BABE11,E32DAB4CCCA1FC90
0AA27680A0BD43FA,B40044987521BC2C
E301BD63E9E13CF0,5008DA29B95E7CD2
8A694D7A68F8DC38,C2EA5210C33CF647
49B856B1360C47C7,5CE61A4FC4F936F3
D0EF8A959B8A4CB9,850FB7A5DD127825
869DAACBBE9FA006,538212CD1F16D9F3
F3162836C28F9DA5,3C466A034C95F4BE
3CDC1E622CCE0356,6A293C827ECF5B46
75773E11BA459E90,9CE97F6074FF7DA6
47B595D60664CFFA,8AC463FE615497D5
C5C8F970D4EDFF71,1EE7D628E2408558
736D7AA1B750856B,B803D1857792AEC5
29280002282F1928,AB025F71E5E40DF5
A2A707979FE754DC,5DDAEAEA3F8FBE74
E6717E652B8C8D8A,B1CA6B8274FA7F4E
A1AE736541B0FCA3,79F3DD090B3A464A
EAF66ACDDC794793,8ECFB59E4DBE2DFC
9D252648778160DF,DB0652AA3D1D5FC8
5B91B229243351A8,F3CB671859017806
17F7471EACA78290,7337960ED0BA80E4
B214D570EAD7F81A,FBAF7BFE92C3F98D
821FDC827D6F4090,50FAB06DA64B7430
CF9159024555488C,C0BC89464DA1C5EC
3F5CC444DCAAA8F2,E1824063F3D48143
E8718FAF591FD224,2BC1A32FB52E8B77
04F2FA6E234162F7,A9E8221D38125321
A2459F72C14E2E8D,89BAC7925830792E
2C96CDB04FCA358E,A3695A8D781A6EE6
F55E4046F6F831DC,EDEE67DF8B262119
E111A7C0D200CBC5,CD67FE6304FE304B
B569F41F3E7E83A4,174AAF83A70E9120
F6062E089251C898,0BE9A992AC49F59F
BA3D194057C79A7B,7E7395B67761B607
758A5C1B3B1E1990,6C2486BC5ECDDA14
B3ECA65C7317F174,57021DB284332EA0
488043841BBE156F,7A10122733DF87D3
394CD08E31313C28,CFFB7963C01FA6C5
490861B88F4FD846,9B0418DD3F3136E7
1FC200409F10E6F1,BB1311EBA4164013
407091CF6037118E,8877012A104BFBE2
6070104B699B2EF4,6360D952D171209C
211AB1DD8D0F363A,44471B63FEA886CF
6524A2F114706F43,31ED3529E5017C08
3133B907D8B32053,0ABFE58DBAFB4A60
796D90EFB19AA332,16D329E799CE6084
C79196DCB36F6121,3992DEA26952B93A
58A39BE597CE99CD,DF7DE9F0D36EB936
5DBF05DB5926D089,E5C58DD2B9D4966D
6A51F78772175A51,D6159D9B9FBB833B
2B40A97646381508,18483AA0EAC0B3AC
259BA6D4E6F808F1,D6F6A5AB452C028F
393BD2275CEB7793,B0A93880ADC04AC6
E8B9C0EC9E183F35,C21D718F0BA31631
E05DD0E9707003A3,C7546390B55A7FFE
9DE624D2FC4B603F,9ED0E4967CF9B0B1
1EAE0A6E978894A2,E039C0DD246588FF
D4C4642CB7F50B5D,480621E4B2C11985
B6871B0555B02996,39CB74F6C6250CD0
6AFD2CD753FEEF83,88CD7D8164EBB753
A13C11E1B5C06BFC,98CF439620DF1D3D
2AEE8F8390D2298C,C73D3E5416A7F7D2
5BA68A0840D546AC,8C6C40D2FB54200E
4419966C9936071A,69A05F076ED895A6
F534D94DFA2EAD26,F2EBB40684982099
EA12BD130D7569A1,695C095045CA6437
F846AA63DF56B804,06D4187765EAF5C9
3556041742A0DC74,7264A30B4B7EC628
27AA1C973CACFE63,856891AEB889ABEC
AA525DFF66BB82F5,22B36D660BBBE42E
60EEDC12AF66E846,ACDCD19B6E8446FD
2E4C123D1C8A710E,978BEDE0E493633F
83F813570FF519DE,908774FC550804F2
37D5F739FD494675,6A425BA8758A63A7
3B458DDB57038F08,6811E9A010A86065
531B84E7DA981FB6,50AED80F13EE5970
FDD85225B2DEA55E,17D3BC66D3879B6F
17430B918701C342,3022D2F54D2D5800
17AD8C9706BDD88A,FA175C86E2E73F8C
4A0C7C9BB10ABB36,998C4481FF4E6992
956B409B984D9BF7,52D6C041E20A8DF1
565E430DB3B05BEC,4783F45F2704D1C8
56A3B51944C50598,B0DD106A5BCD38F8
6ADAABD3068C5235,5430621E372A60EA
AA3F739ABDDCF21F,136FA3E01F15E56C
42FB3B532D526E6C,3A21CAF837AC07BD
A34CB6E6F0DF4A0B,2A29B783B2BA8D5C
817B86108EB94E51,48506AB156710F59
67406F2C8F87FC4F,2233B99BD0212944
58575AC3CF2CA8EC,D757C7B586ADC2A9
2C173AE2BDB9385E,EFC843EEE5626CE9
742D6FD43115AF73,4406369AECFF1937
A3C0B359DCB848B6,A279F991B433DFDF
532CFF637EF80148,A05BF24B3F194FD6
DCFB5D4DB8BF367E,C737989CC7E336AD
6B1DE27EE78E6A19,43B8FFA9FA5ACB37
8F5EBAB1F260CFCE,42CE5ADA1F65840C
E6B0E8CFC3633BF0,36BE5A905BBC3636
814C9D19DFD69679,565B81E7D0A1F131
EC5E3AF5289DCA81,5CAAB966E92690FC
4F930AD022D6DE3B,D10D64C52C7D4290
5983BB449D7FDB12,E0EFEBF2703510DB
8EF52ACAECC51D9C,CE501D9A89E71E15
4237E822315D8BA9,61ADF659BDFA734F
D92C739EE34C9EBA,8E868F1DC956B37B
B3CAF387AE12E9F8,DEEC139402C42293
949F397A288B28B3,0E1D04FB9E7E48A2
8C338E0263E4FD19,09BE126FE9C3EC70
ED98E10B0AFCE4B4,813B85D3250887DC
E41885592B08B097,F9C6E0A62DED8BBA
892B6AB8F33606F5,4882599D8FCD4BB7
B1B1EA596344DFAB,E9E3C11381ADDEDA
FDDB234CF74073D9,81BD72C1DB83D0B0
AE032F8BBA959E90,1522A43546FE42B4
F8EBCCC96ADB9FB7,CA6689A617E3F81A
B203913733F27884,D42C61FB1ED0D399
6AFDFB93754950C7,9E6DF64305F09E3F
24409FC4C55CB22D,3CD6741718F9F697
4962CC4AA2F345B7,464CBD2030324A08
DFF09646E12EC386,D9072F2CE5406719
38D5B0FEBB086F75,208C71954B1AF24D
D39B3FFF8FFDD5BF,B31202004947E8D4
728C4CC7920CD102,5CDAFEF86032B4D9
320D0E0D936A0E9B,6131701056D50D92
A02E59562D711006,FE7540F1BEE89108
F6086BC836400876,07B3E7B841604E09
22102C9ABFCF125D,B71F47F9B78DA5B4
D9D620E0AC6DC4B0,0DD9259ADC92B51F
FD1D220394BCB824,121C91C4B97233C1
7033EEFD9B28088E,6268ECE592AA8224
5D2BFAAB8D956E0E,F830EDF157093631
350F82CCB186AA1B,62560DF60F74AA2E
71EEE69745088DA0,81716B9C66006BCB
A95CFB4E02390842,F0688AC5AFA15C19
35E39E5570358630,2A9849F429572E39
C69BB1D832A710EF,DD411D78E523A5A9
0BC254FF3A911501,57EE38DD25408ACD
9F260BFB59ADBCA3,5EAC714BD9D0AAEE
9097EB6D4BB9A12A,F05F9AAB15BF7DBC
477D9DB48F889591,FC93488310E12860
EE2476B9EE4A094F,06962D58E9B7C026
A41BCD7213805AAC,992D27781C0CAD28
826D1EE4D1CAFC78,404B58E6C3D47F78
428AD3E26C8D9EB0,C5EBFB4722B9119D
E2F53F172B45EDE1,9BFF081396CFFFC3
03C2EEBB04B3FB72,0640A6589856D2B1
5B9853296731E88D,E4C6BDA9F2CDD17A
2382AB11450AE7BA,4BE99ECA7E5B225C
0CF97F497FE7D048,407DFA41CBA14624
59D421683D31835A,14C34FDB158E927E
AB31EF4DE6800CE9,C40477DAC3B70EC3
96E6D5150DBF1C09,A7937A977D415762
F1AE5DCDBFCA2721,72703AFBB822710A
5C497525F803486B,63117B0163630D25
6BFF5F84102DF80A,DB5DBEA8EEBB4545
14922ED3E38761F0,3F7AA5D301095455
5ED0356A0CE3A34F,1053A983A6454EF7
FA8904DC5F304220,82418FCC3F5D788B
C64DED7EF0D2FE37,8728BC90F52DC55B
60E892BA4F5BDCA4,971569E906FAAAC2
C2B82527CA77053E,C6DE48EC77387A40
1775961C2FBBCB5C,BEC93E53B3756B98
D9B86B9872039763,B8A6B45D80C435DE
EF49CF0270307CBE,CADB541AD8CAFD43
2E0A74E1002380B1,3BDC1388AF8F601B
60EDD13EB3AC1FF3,C8C9BCC66DAE2285
82A2B386716608F1,5329E9DE665963BD
9C6A6C19B6C0C496,8BC66E032ABE9917
2DFC81C9B9608549,E2F0EEC94FEE31F9
3A9128352EAC9E85,835485714A38BB64
E67C6DFD386EA5E7,57234C03C800F98B
788E7FD431BD67F1,4C43652273FB9990
428EAF89E24F6C36,98973035271812B9
BB8DE8CF6A8DD8BB,403528BF4750B175
208A1888007FC0E6,C3C4B4BE188B77CA
50C7A99057A69748,443A6D2DDBF4F7A0
4C9034162368E206,FB1FF9FAD572A96D
C7F2DE41D102BFB4,780FC617D7FC172A
09C0403ED9A751C2,F87E965FEFF8C548
12103B9E0C9F92FB,1DA40927CAB4A47E
44FA03975424A0EE,3C5048E96C5848FF
BC1CC91205EC8D6E,19B10F122F21C510
BFA0A56A817C6C7D,8ED22902F82371F4
DF649C4E9AFDD788,75CAF1553BC8798E
0C92BA89F1AF26F8,8AE52F3841E687E1
085DEB493BE80812,D5918C818BA4C4C6
8EFCCF6EC66D85E4,EE47622FCCA041C0
26F07DD83A5F7F98,FB74E3D4C9031464
ADB57E5B663CCA8B,CD5A1EF40366D75B
46FB3ED415C7641C,569A845E698486C7
D6D09A6F32F49EF1,38F3F35ECEA220B9
684A41975F077262,E66B466234930799
ABB2FA71C83A1B72,A8AC1A7C8E8350D4
5DA3A8DE8CB6226F,D62E84C1A443A088
D705740BB0A1CF4C,5341D6E317032628
3795688A307E1EB6,10BF53672C1492AB
5C707A667DF8B9FA,A04CAEEE28D0C805
EB709A36958ABE0D,698D291827FA1D1E
CF228E2AA03099C3,8480C25C8B4ECE51
9C16459B2324B2CF,13CC864D5E3E38E4
DEA2B8283BAA3944,273F18D32824155A
7B7723747CCB55B6,EBB63BE9A9DCECF3
0C15B0E443B2349D,EC37C16B346A6CA6
DD100EB17A94FF65,DAFA24E60C13BB74
FAB944D4D481ACCB,3DD9D17D4E24538B
FCF6788FC4860CD4,E349682033D6449A
B09D25E77C33EB3F,98C542E7B3364E15
6856EC3D35C81EA4,2A4792B4A5345767
F60165E1D2C5370B,5C6C479F2842E622
18A3E9EE1297FD39,BE3095F04A319277
D7360051C885628B,79BE7AE86A6ED38A
53DDC75BC3AC0A90,44038141877BB4B7
42B2DAA6B596F5F8,3740237A2BE9E6CE
D38C4A6D047C019D,BE675095468F2B10
7DB53B37A2F211A0,8633DDD8C62AC690
2E0BF682CC778D49,4182F8A88224D46E
BA8805A1108A2515,128BB6DCFB7B5E45
EBB376779A760AA8,818DBE2400004E47
F0DAEF2F545BEE25,46E69BBED33E3DFC
876928DDDFCCC9CD,B6A5BFA5BC7CFB32
E8A169E666CBC541,0E50BA897C6ED5B2
5D517B27CF6ECD04,D417A40826D1E81C
953563CE563143AF,E4BECF52F473C9C6
92F0DA1E27DB96DC,9F681D0969707D0D
5CBF7BADE20DB93E,A14789297F71F875
8D74E26F54B4E5C3,1EB2685A677896F5
75BA1CB3B7D40CAF,9AE6D99B83780C6A
CD018C591F94CB43,2B13E7DBEAF31AF7
